latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-15.50808,47.86684,336.08,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,306.5,14.65,D
-15.50708,48.04826,348.2,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,309.19,38.07,D
-15.50482,48.04051,337.8,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,306.55,7.98,D
-15.50428,48.04412,347.89,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,315.76,38.07,D
-15.50375,48.04773,352.6,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,310.17,38.07,D
-15.50296,48.12133,338.91,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,310.64,4.61,D
-15.50212,48.04327,351.69,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,314.7,37.65,D
-15.50158,48.04688,356.72,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,313.05,37.65,D
-15.49963,48.12079,353.16,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,309.99,4.61,D
-15.49879,48.04274,349.66,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,308.32,37.65,D
-15.49629,48.12025,340.41,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,311.27,5.61,D
-15.47513,50.43821,334.61,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,297.42,3.76,D
-15.4676,50.44089,333.85,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,297.67,3.64,D
-15.45745,48.29391,343.09,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,314.39,10.73,D
-15.45707,48.51501,343.15,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,309.58,12.5,D
-15.44424,40.46935,355.8,0.59,0.53,2024-11-21,1019,N,VIIRS,n,2.0NRT,297.22,13.2,D
-15.44362,40.47478,341.39,0.59,0.53,2024-11-21,1019,N,VIIRS,n,2.0NRT,296.8,13.2,D
-15.44305,48.45023,338.23,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,304.69,5.15,D
-15.44251,48.45381,333.2,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,305.37,3.9,D
-15.44189,40.4683,354.3,0.59,0.53,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.55,20.37,D
-15.44124,40.47372,333.66,0.59,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,294.43,8.14,D
-15.42655,47.36627,350.06,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,316.21,19.09,D
-15.41607,40.47655,351.1,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.99,11.73,D
-15.41181,40.47058,336.26,0.59,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,293.25,11.73,D
-15.41116,40.47607,367,0.58,0.52,2024-11-21,1019,N,VIIRS,h,2.0NRT,295.4,11.73,D
-15.40987,40.48686,336.64,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,297.43,12.25,D
-15.39966,40.1462,340.27,0.61,0.54,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.7,9.07,D
-15.39426,48.1697,341.93,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,309.4,7.37,D
-15.3831,40.4615,367,0.59,0.53,2024-11-21,1019,N,VIIRS,h,2.0NRT,299.51,24.3,D
-15.38304,48.2893,335.7,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,308.77,16.14,D
-15.38249,48.29289,348.47,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,311.55,16.14,D
-15.38077,48.46171,338.53,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,309.79,3.55,D
-15.3797,48.28876,346.45,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,318.46,16.14,D
-15.37916,48.29236,349.02,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,314.18,16.14,D
-15.37744,48.46117,341.42,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,312.91,8.86,D
-15.3769,48.46476,344.65,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,318.26,24.75,D
-15.37357,48.46421,347.42,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,312.37,24.75,D
-15.37133,48.4565,346.22,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,311.12,8.36,D
-15.37078,48.46009,354.29,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,315,8.36,D
-15.36799,48.45596,338.36,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,311.79,8.36,D
-15.36745,48.45955,353.59,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,312.73,8.36,D
-15.3669,48.46313,333.46,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,308.39,2.74,D
-15.36546,47.02013,339.22,0.4,0.37,2024-11-21,1019,N,VIIRS,l,2.0NRT,312.04,8.98,D
-15.36344,48.41848,343.91,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,311.83,2.58,D
-15.36088,49.02963,341.78,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.44,30.5,D
-15.36011,48.41794,335.44,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,309.21,2.58,D
-15.35929,47.41544,340.17,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,312.77,6.4,D
-15.35539,47.41855,340.96,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,310.64,9.56,D
-15.34934,47.05947,342.11,0.4,0.37,2024-11-21,1019,N,VIIRS,l,2.0NRT,312.78,9.92,D
-15.34241,40.45412,332.28,0.59,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.11,5.63,D
-15.33968,40.45045,340.29,0.59,0.53,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.05,6.11,D
-15.33904,40.45604,341.79,0.59,0.53,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.05,6.11,D
-15.33751,40.45355,345.01,0.59,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.57,5.63,D
-15.33633,40.50372,351.38,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,294.02,43.95,D
-15.33397,40.50024,344.85,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.12,17.8,D
-15.33274,40.51099,345.13,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,299.56,100.24,D
-15.33146,40.50309,348.49,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,297.05,43.95,D
-15.33097,40.4832,342.39,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.08,7.03,D
-15.32924,40.48066,345.51,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.19,4.17,D
-15.32848,40.50498,345.26,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,296.17,100.24,D
-15.32786,40.51035,341.41,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,296.22,100.24,D
-15.32444,47.71902,346.61,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,313.14,6.75,D
-15.3239,47.72264,344.39,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,312.3,6.75,D
-15.30838,40.48925,351.59,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,297.04,26.09,D
-15.30773,40.49466,338.93,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.68,12.45,D
-15.30681,40.46108,353.82,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.25,22.02,D
-15.3035,40.48864,353.6,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.77,26.09,D
-15.30072,48.32386,347.33,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,308.78,10.3,D
-15.29739,48.32332,337.98,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,308.73,6.43,D
-15.29684,40.41978,344.35,0.59,0.53,2024-11-21,1019,N,VIIRS,n,2.0NRT,296.51,11.82,D
-15.29148,40.46479,337.79,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.6,5.58,D
-15.28982,47.60603,344.84,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,314.13,9.71,D
-15.28269,40.49714,342.01,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,297.13,4.13,D
-15.28215,40.41779,343.21,0.59,0.53,2024-11-21,1019,N,VIIRS,n,2.0NRT,299.61,60.37,D
-15.28203,40.5026,342.39,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.35,10.48,D
-15.28149,40.42335,343.92,0.59,0.53,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.01,33.52,D
-15.27781,40.49649,332.34,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,296.86,9.49,D
-15.27716,40.50197,346.19,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,299.25,16.27,D
-15.27652,40.50744,345.27,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.88,16.27,D
-15.27422,40.48499,367,0.58,0.52,2024-11-21,1019,N,VIIRS,h,2.0NRT,299.28,31.37,D
-15.2687,40.48984,331.67,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,297.28,4.62,D
-15.26742,40.50071,343.68,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.68,12.29,D
-15.26665,47.24294,336.35,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,311.08,4.03,D
-15.26613,40.51162,346.63,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.33,8.31,D
-15.26577,47.69878,350.66,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,316.3,16.19,D
-15.26574,47.38906,338.76,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,310.56,2.82,D
-15.26524,47.70237,348.3,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,310.95,9.68,D
-15.26446,40.48378,342.52,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,296.79,4.5,D
-15.26382,40.48924,330.01,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.25,4.62,D
-15.2635,47.69103,367,0.39,0.36,2024-11-21,1019,N,VIIRS,h,2.0NRT,330.36,44.73,D
-15.26296,47.69465,354.17,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,315.15,24.44,D
-15.26242,47.69825,356.92,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,318.86,24.44,D
-15.26237,47.38852,346.91,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,317.88,11.14,D
-15.26189,47.70185,351.77,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,315.79,21.67,D
-15.26127,40.51098,330.13,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,296.42,8.31,D
-15.26015,47.6905,346.56,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,315.83,44.73,D
-15.25961,47.69413,346.2,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,317.94,24.44,D
-15.25871,47.53784,353.02,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,314.39,17.19,D
-15.25814,48.60354,341.72,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,310.92,4.6,D
-15.25387,40.53194,331.93,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.62,7,D
-15.25323,40.53738,345.15,0.58,0.52,2024-11-21,1019,N,VIIRS,n,2.0NRT,299.35,7,D
-15.24679,49.08831,332.92,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,305.76,4.28,D
-15.22869,48.42202,341.38,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,312.81,7.51,D
-15.22536,48.42148,339.91,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,310.55,7.51,D
-15.22404,48.98112,340.69,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,305.04,65.99,D
-15.22265,48.25945,348.57,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,310.22,5.05,D
-15.2221,48.26303,343.18,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,309.93,5.69,D
-15.21931,48.25891,345.97,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,310.7,11.61,D
-15.21877,48.2625,352.09,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,310.82,8.07,D
-15.21544,48.26196,350.78,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,309.03,8.07,D
-15.2054,48.10231,344.67,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,311.15,8.54,D
-15.2052,50.16659,340.86,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,301.22,24.51,D
-15.19884,49.18819,344.17,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,305.28,5.26,D
-15.19703,50.13004,340.53,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.78,3.9,D
-15.18931,50.15612,337.62,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,308.2,52.2,D
-15.18625,50.17508,334.19,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.5,34.26,D
-15.18588,50.15559,339.07,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.03,7.71,D
-15.17629,50.19312,350.28,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,299.51,11.3,D
-15.17547,47.55765,339.36,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,305.3,20.93,D
-15.17493,47.56126,347.21,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,309.1,10.47,D
-15.17211,47.55712,354.12,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,316.31,20.93,D
-15.17158,47.56073,344.11,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,307.84,10.47,D
-15.16876,47.55659,349.55,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,310.32,39.8,D
-15.16625,48.07699,342.35,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,306.9,3.89,D
-15.16416,48.11343,337.8,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,311.99,52.68,D
-15.15744,49.91859,348.77,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,297.12,8.5,D
-15.1551,50.19751,331.56,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.64,2.31,D
-15.1549,50.2209,346.84,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,297.39,4.9,D
-15.15463,49.91426,333.67,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,294.81,8.5,D
-15.15223,48.19235,346.61,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,304.65,9.35,D
-15.15191,50.17334,344.73,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.68,16.67,D
-15.15147,50.2203,332.88,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,296.15,2.54,D
-15.14763,48.41628,338.06,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,308.91,5.06,D
-15.14709,48.41987,339.09,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,308.83,6.37,D
-15.14665,49.92055,338.05,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.8,4.4,D
-15.14604,49.92434,343.95,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,294.22,4.4,D
-15.1414,49.16016,335.83,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,302.29,5.35,D
-15.13465,47.33459,339.38,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,311.01,4.42,D
-15.13207,48.40643,347.64,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,304.09,7.82,D
-15.13128,47.33406,347.27,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,306.97,4.42,D
-15.13026,49.91385,331.77,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.83,3.97,D
-15.12966,49.9176,334.26,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.83,5.21,D
-15.12789,49.92872,341.83,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.37,42.05,D
-15.12765,48.41306,335.49,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,305.34,13.64,D
-15.12728,49.93251,337.93,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,291.83,24.55,D
-15.1271,48.41664,348.45,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,311.65,13.69,D
-15.12508,49.92442,333.36,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.83,42.05,D
-15.12449,49.92813,299.85,0.4,0.37,2024-11-21,1019,N,VIIRS,l,2.0NRT,311.65,42.05,D
-15.12389,49.93188,334.62,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,294.57,24.55,D
-15.12376,48.4161,348.29,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,304.59,13.69,D
-15.11666,49.91154,345.57,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.2,4.2,D
-15.11335,49.97588,332.7,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,289.38,6.01,D
-15.11078,47.19196,334.91,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,308.46,7.2,D
-15.10507,49.89827,335.79,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,291.5,3.94,D
-15.10341,50.25629,334.31,0.41,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,294.73,1.69,D
-15.10167,49.89768,347.18,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,294.23,19.49,D
-15.0809,50.02911,344.33,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,289.78,5.91,D
-15.08049,50.00955,349.1,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.88,22.76,D
-15.07668,49.98942,334.13,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,290.26,6.78,D
-15.07588,47.98111,336.72,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,308.32,4.88,D
-15.03755,47.98604,337.13,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,300.13,2.23,D
-15.03701,47.98963,351.11,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,303.89,5.84,D
-15.03647,47.99323,338.77,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,306.08,5.84,D
-15.03549,48.51122,339.58,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,308.64,4.04,D
-15.03205,47.99988,335.83,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,303.49,5.78,D
-15.02697,48.7006,335.31,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,303.7,2.23,D
-15.02642,48.70419,340.3,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,305.22,2.23,D
-15.02254,48.70724,344.42,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,304.01,7.45,D
-15.02142,48.69231,337.86,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,304.7,3.87,D
-15.01921,48.7067,345.56,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,307.35,7.45,D
-15.01865,48.7103,344.93,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,307.18,7.45,D
-15.0181,48.7139,339.19,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,306.86,2.77,D
-15.01809,48.69176,339.78,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,303.68,4.27,D
-15.01419,47.98233,347.91,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,310.59,9.6,D
-15.00816,48.29349,338.23,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,306.62,23.65,D
-15.00552,47.36311,336.75,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,310.07,3.92,D
-14.99365,49.80669,344.58,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.62,7.93,D
-14.99219,49.77183,341.34,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,285.65,5.59,D
-14.98661,48.16528,336.75,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,307.8,5.14,D
-14.9849,48.154,340.24,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,306.23,4.93,D
-14.97772,48.53802,338.15,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,305.24,5.18,D
-14.96707,48.29423,337.39,0.38,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,309.93,4.64,D
-14.9605,47.94066,346.64,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,310.94,7.77,D
-14.95794,49.81216,336.15,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,296.92,10.93,D
-14.94717,49.81413,332.31,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,294.73,4.66,D
-14.94498,49.806,337.77,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,293.77,5.7,D
-14.94374,49.74815,339.72,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.61,49.39,D
-14.94193,49.29385,337.17,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,300.45,2.77,D
-14.94035,49.74758,349.56,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,285.68,12.91,D
-14.93801,49.82787,337.95,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.44,6.49,D
-14.93745,49.0363,337.01,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,296.68,3.38,D
-14.93714,47.41919,338.09,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,310.09,4.74,D
-14.9366,47.42283,340.98,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,313.04,4.74,D
-14.93467,49.03215,337.96,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,297.09,3.38,D
-14.93411,49.03574,350.49,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,303.3,3.38,D
-14.93133,49.03159,331.05,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,301.24,4.46,D
-14.93094,49.71932,333.68,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.52,37.86,D
-14.92975,49.72679,339.65,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,303.7,103.37,D
-14.9288,47.42906,341.69,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,310.17,8.29,D
-14.92682,49.8106,335.81,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.38,3.01,D
-14.92544,47.42853,367,0.39,0.36,2024-11-21,1019,N,VIIRS,h,2.0NRT,312.1,17.36,D
-14.923,49.72555,331.36,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,286.36,2.75,D
-14.92118,48.3492,343.98,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,305.46,4.54,D
-14.91994,48.51402,339.22,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,303.9,3.11,D
-14.91819,47.81251,348.85,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,313.83,9.6,D
-14.91044,49.804,342.49,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,294.67,9.33,D
-14.90854,47.40352,338.57,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,309.63,4.19,D
-14.908,47.40716,355.07,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,309.41,12.29,D
-14.90768,49.71082,336.4,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,288.32,4.11,D
-14.90685,49.82642,334.71,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,295.11,4.03,D
-14.90607,49.85305,337.1,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,300.31,29.95,D
-14.90575,49.74526,332.58,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,289.67,21.9,D
-14.90359,49.82539,330.5,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.93,15.85,D
-14.90346,49.82583,332.45,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.96,4.03,D
-14.9031,49.71788,332.93,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,291.24,9.48,D
-14.90188,48.30573,349.72,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,300.06,10.61,D
-14.9002,49.82479,339.53,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,298.99,15.85,D
-14.89868,49.70173,346.29,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,285.94,7.42,D
-14.89655,47.46118,348.57,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,308.88,6.15,D
-14.89477,49.33097,338.4,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,301.96,3.17,D
-14.8937,49.77753,335.94,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.9,7.08,D
-14.8932,47.46066,339.04,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,306.91,5.34,D
-14.89234,49.71999,343.68,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.42,32.96,D
-14.88467,49.68048,331.91,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,281.96,5.08,D
-14.87513,49.6749,346.35,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,285.36,11.75,D
-14.87261,49.71278,331.94,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.21,5.57,D
-14.86922,49.71222,341.28,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,292.83,5.57,D
-14.86583,49.71167,339.25,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,290.07,6.72,D
-14.86496,49.67327,338.27,0.4,0.37,2024-11-21,1019,N,VIIRS,n,2.0NRT,289.46,8.43,D
-14.86307,49.03831,334.29,0.39,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,303.37,11.87,D
-14.85051,48.39646,333.75,0.38,0.36,2024-11-21,1019,N,VIIRS,n,2.0NRT,299.44,2.96,D
-14.84715,47.42369,335.96,0.39,0.36,2024-11-21,1019,N,VIIRS,l,2.0NRT,306.14,2.08,D
